ticket_id,channel,county,area,customer_segment,plan_type,product,issue_category,issue_subcategory,intent,language,raw_message,sentiment_label,sentiment_score,priority,resolution_status,first_response_time_min,resolution_time_hours,assigned_team,agent_id,action_taken,csat_1to5,nps_-100to100,churn_risk
KECS-20250410-00912,Twitter/X,Bungoma,Stage,Consumer,Postpaid,Mobile Money,Mobile Money,PIN reset / locked account,Inquiry,SHENG,Nahitaji kujua about Mobile Money: PIN reset / locked account. Transaction ref: M873592. si poa,Negative,-0.869,Medium,Resolved,28,7.39,MobileMoney,AG-43032,Raised reversal ticket,2,,Medium
KECS-20250903-00913,Retail Shop,Migori,Market,Consumer,Prepaid,Voice & SMS,Voice & SMS,Call drops / poor quality,Complaint,EN,"Hi KifaruTel, Call drops / poor quality on my Voice & SMS. My number: 4429** (masked).",Negative,-0.928,Low,Resolved,7,5.65,Tech-Network,AG-12826,Explained charges and plan details,2,-47,Medium
KECS-20250520-00914,Call Center,Nyandarua,Stage,Consumer,Prepaid,Mobile Money,Mobile Money,Fraud / scam report,Inquiry,EN,Need clarification about Mobile Money: Fraud / scam report. Transaction ref: M174570.,Negative,-0.910,High,Resolved,9,29.62,MobileMoney,AG-35784,Checked transaction status; advised retry,2,,Medium
KECS-20250508-00915,Web Portal,Nairobi,CBD,Consumer,Prepaid,Mobile Money,Mobile Money,Wrong recipient / reversal request,Complaint,EN,"Hi KifaruTel, Wrong recipient / reversal request on my Mobile Money. Transaction ref: M327869. ????",Neutral,0.096,Medium,Pending,14,45.86,MobileMoney,AG-32657,Checked transaction status; advised retry,,,Low
KECS-20251011-00916,Retail Shop,Uasin Gishu,Eldoret,SME,Prepaid,Data Bundles,Data Bundles,Bundle not activated,Inquiry,SHENG,Kindly advise about Data Bundles: Bundle not activated. Bundle: Monthly 10GB (KES 1000). si fair,Neutral,-0.244,Low,Resolved,29,16.90,Tech-Network,AG-29016,Ran network diagnostics; suggested 4G/5G settings,4,,Low
KECS-20250926-00917,SMS/USSD,Kitui,Town,Consumer,Prepaid,Mobile Money,Mobile Money,Wrong recipient / reversal request,Complaint,SW,"Hi KifaruTel, Wrong recipient / reversal request on my Mobile Money. Transaction ref: M924071. tafadhali ????",Neutral,-0.001,Medium,Resolved,16,27.81,MobileMoney,AG-87005,Checked transaction status; advised retry,2,-29,Low
KECS-20250824-00918,Call Center,Uasin Gishu,Moiben,Consumer,Prepaid,Mobile Money,Mobile Money,Transaction failed / delayed,Complaint,EN,"Hi KifaruTel, Transaction failed / delayed on my Mobile Money. Transaction ref: M240506. ??",Negative,-0.737,High,Resolved,25,32.00,MobileMoney,AG-44941,Raised reversal ticket,1,-44,Medium
KECS-20250607-00919,Call Center,Kajiado,Ngong,Consumer,Home 4G Router,SIM & Registration,SIM & Registration,PUK / SIM locked,Complaint,EN,"Hi KifaruTel, PUK / SIM locked on my SIM & Registration. My number: 9144** (masked).",Negative,-0.785,High,Resolved,7,48.68,Care-General,AG-67601,Assisted eSIM activation,1,,Medium
KECS-20240305-00920,Email,Nakuru,Gilgil,Consumer,Prepaid,SIM & Registration,SIM & Registration,KYC/ID verification issue,Complaint,EN,"Hi KifaruTel, KYC/ID verification issue on my SIM & Registration. My number: 4706** (masked).",Neutral,0.452,Low,Pending,36,23.79,Care-General,AG-73053,Verified KYC documents; updated profile,,,Low
KECS-20240404-00921,WhatsApp,Nairobi,Embakasi,SME,Prepaid,Data Bundles,Data Bundles,Bundle not activated,Complaint,SW,"Hi KifaruTel, Bundle not activated on my Data Bundles. Bundle: Social Bundle (KES 100). mtanirefund?",Negative,-0.752,Low,Resolved,11,2.71,Tech-Network,AG-99467,Refreshed data balance; advised restart phone,2,-20,Low
KECS-20240717-00922,Email,Kakamega,Mumias,Enterprise,Home Fiber,Voice & SMS,Voice & SMS,Can't make/receive calls,Complaint,SHENG,"Hi KifaruTel, Can't make/receive calls on my Voice & SMS. My number: 9715** (masked). mbona sasa",Neutral,0.374,Low,Pending,11,8.58,Tech-Network,AG-33672,Reset account credentials,,,Low
KECS-20240213-00923,SMS/USSD,Homa Bay,Market,Consumer,Home Fiber,Home Internet,Home Internet,Router/ONT issue,Complaint,EN,"Hi KifaruTel, Router/ONT issue on my Home Internet. Location: Market, Homa Bay.",Negative,-0.683,Medium,Resolved,9,20.37,Tech-Fiber,AG-51813,Remote line test; reset ONT/router,1,-41,Low
KECS-20251119-00924,Call Center,Nandi,Town,Consumer,Postpaid,Data Bundles,Data Bundles,Hotspot/tethering issue,Complaint,SW,"Hi KifaruTel, Hotspot/tethering issue on my Data Bundles. Bundle: Daily 200MB (KES 20). hii ni noma",Neutral,-0.063,Medium,Pending,7,20.10,Tech-Network,AG-44166,Advised app update and cache clear,,,Low
KECS-20250428-00925,Twitter/X,Kakamega,Mumias,Consumer,Prepaid,Account/App,Account/App,App login/OTP issue,Complaint,EN,"Hi KifaruTel, App login/OTP issue on my Account/App. My number: 5989** (masked).",Neutral,-0.004,Medium,Resolved,17,8.09,Care-General,AG-76419,Logged complaint for follow-up,4,63,Low
KECS-20250216-00926,WhatsApp,Nakuru,Nakuru Town,Consumer,Prepaid,Home Internet,Home Internet,Installation delay,Inquiry,EN,"Kindly advise about Home Internet: Installation delay. Location: Nakuru Town, Nakuru.",Negative,-0.619,Low,Resolved,22,2.79,Tech-Fiber,AG-01155,Raised outage incident; provided ETA,2,-68,Medium
KECS-20240426-00927,Facebook,Trans Nzoia,Market,Consumer,Prepaid,Mobile Money,Mobile Money,PIN reset / locked account,Complaint,SW,"Hi KifaruTel, PIN reset / locked account on my Mobile Money. Transaction ref: M553457. imepotea !!!",Negative,-0.975,Medium,Resolved,14,31.01,MobileMoney,AG-06455,Blocked suspicious account and guided reporting,3,,Medium
KECS-20251105-00928,SMS/USSD,Kakamega,Kakamega Town,Consumer,Prepaid,Data Bundles,Data Bundles,Slow internet / buffering,Request Refund/Reversal,EN,Naomba reversal/refund. Data Bundles: Slow internet / buffering. Amount KES 200. Bundle: Weekly 5GB (KES 200).,Negative,-0.597,High,Escalated,8,47.04,Tech-Network,AG-50115,Refreshed data balance; advised restart phone,,,High
KECS-20250211-00929,Call Center,Turkana,Stage,Consumer,Prepaid,Device Financing,Device Financing,Warranty/repair,Suggestion,SW,Suggestion: improve Device Financing experience. Warranty/repair. niko area ya,Neutral,0.125,Low,Resolved,13,2.03,Billing,AG-96575,Reset account credentials,3,,Low
KECS-20240404-00930,Call Center,Nairobi,CBD,Consumer,Home 4G Router,Data Bundles,Data Bundles,Night bundle / validity confusion,Complaint,SW,"Hi KifaruTel, Night bundle / validity confusion on my Data Bundles. Bundle: Monthly 10GB (KES 1000). sasa hivi ??",Neutral,0.034,Medium,Resolved,16,2.89,Tech-Network,AG-29216,Credited bundle; explained validity,3,10,Low
KECS-20241024-00931,Twitter/X,Nairobi,Westlands,Consumer,Prepaid,Voice & SMS,Voice & SMS,SMS delayed / not delivered,Inquiry,SW,Nahitaji kujua about Voice & SMS: SMS delayed / not delivered. My number: 8110** (masked). kwani mbona ...,Neutral,0.262,Low,Resolved,33,11.11,Tech-Network,AG-36808,Logged complaint for follow-up,3,,Low
KECS-20240629-00932,SMS/USSD,Nakuru,Nakuru Town,Consumer,Prepaid,Voice & SMS,Voice & SMS,Shortcode/USSD not working,Complaint,EN,"Hi KifaruTel, Shortcode/USSD not working on my Voice & SMS. My number: 1801** (masked).",Negative,-1.000,Medium,Resolved,17,27.14,Tech-Network,AG-31126,Provided troubleshooting steps,4,-14,Low
KECS-20240903-00933,Twitter/X,Kiambu,Githurai,Consumer,Home 4G Router,Mobile Money,Mobile Money,Wrong recipient / reversal request,Complaint,SHENG,"Hi KifaruTel, Wrong recipient / reversal request on my Mobile Money. Transaction ref: M207921. maze",Neutral,0.157,Low,Pending,27,7.51,MobileMoney,AG-17925,Checked transaction status; advised retry,,,Low
KECS-20240304-00934,Retail Shop,Kiambu,Githurai,Consumer,Prepaid,Mobile Money,Mobile Money,Charges dispute,Complaint,EN,"Hi KifaruTel, Charges dispute on my Mobile Money. Transaction ref: M847638.",Negative,-0.679,Medium,Resolved,60,6.96,MobileMoney,AG-53335,Raised reversal ticket,4,-45,Medium
KECS-20240212-00935,Retail Shop,Kwale,Market,Consumer,Prepaid,Data Bundles,Data Bundles,Slow internet / buffering,Complaint,EN,"Hi KifaruTel, Slow internet / buffering on my Data Bundles. Bundle: TikTok Pack (KES 50). ????",Negative,-0.358,High,Escalated,9,81.34,Tech-Network,AG-57433,Refreshed data balance; advised restart phone,,,Medium
KECS-20250324-00936,Call Center,Embu,Stage,SME,Prepaid,SIM & Registration,SIM & Registration,Number portability,Report Fraud,SHENG,Please help! Fraud/scam on my line. SIM & Registration: Number portability. Amount KES 500. My number: 8190** (masked). si poa,Negative,-0.812,Low,Resolved,5,8.61,Care-General,AG-98890,Performed line refresh,3,-60,Medium
KECS-20250607-00937,WhatsApp,Machakos,Machakos Town,SME,Prepaid,SIM & Registration,SIM & Registration,eSIM setup,Report Fraud,EN,Please help! Fraud/scam on my line. SIM & Registration: eSIM setup. Amount KES 10. My number: 1036** (masked).,Negative,-0.980,Low,Resolved,11,6.95,Care-General,AG-41442,Guided SIM replacement process,3,,Medium
KECS-20240601-00938,Web Portal,Machakos,Mlolongo,Consumer,Prepaid,Mobile Money,Mobile Money,Transaction failed / delayed,Report Fraud,EN,Please help! Fraud/scam on my line. Mobile Money: Transaction failed / delayed. Amount KES 5000. Transaction ref: M646001.,Negative,-0.441,High,Resolved,21,89.91,MobileMoney,AG-46470,Checked transaction status; advised retry,2,-45,Medium
KECS-20251205-00939,SMS/USSD,Nakuru,Naivasha,Consumer,Prepaid,Mobile Money,Mobile Money,Wrong recipient / reversal request,Praise,EN,Big up KifaruTel customer care. Mobile Money issue ilirekebishwa. Transaction ref: M381188.,Positive,0.360,Low,Resolved,18,5.84,MobileMoney,AG-39691,Blocked suspicious account and guided reporting,5,67,Low
KECS-20251129-00940,Call Center,Mombasa,Changamwe,Consumer,Postpaid,Home Internet,Home Internet,Relocation request,Report Fraud,SW,"Please help! Fraud/scam on my line. Home Internet: Relocation request. Amount KES 100. Location: Changamwe, Mombasa. mtanirefund?",Negative,-0.909,Medium,Resolved,13,21.54,Tech-Fiber,AG-99286,Remote line test; reset ONT/router,4,-8,Medium
KECS-20240524-00941,SMS/USSD,Kiambu,Kiambu Town,Consumer,Home 4G Router,Roaming & International,Roaming & International,Unexpected roaming charges,Complaint,EN,"Hi KifaruTel, Unexpected roaming charges on my Roaming & International. My number: 3884** (masked).",Negative,-0.483,Medium,Resolved,23,17.67,Care-General,AG-19105,Escalated to technical team,3,-75,Low
KECS-20250801-00942,Email,Uasin Gishu,Turbo,Consumer,Prepaid,Voice & SMS,Voice & SMS,Call drops / poor quality,Complaint,EN,"Hi KifaruTel, Call drops / poor quality on my Voice & SMS. My number: 3703** (masked).",Negative,-0.727,Medium,Resolved,13,17.56,Tech-Network,AG-66514,Provided troubleshooting steps,3,-53,Medium
KECS-20241128-00943,Email,Machakos,Machakos Town,Consumer,Prepaid,Voice & SMS,Voice & SMS,Call drops / poor quality,Praise,SHENG,Great support KifaruTel customer care. Voice & SMS issue ilirekebishwa. My number: 7168** (masked). si poa ????,Positive,0.220,Medium,Escalated,17,56.14,Tech-Network,AG-20734,Explained charges and plan details,,,Low
KECS-20250102-00944,Twitter/X,Nairobi,Kilimani,SME,Prepaid,Home Internet,Home Internet,Fiber down / no internet,Complaint,EN,"Hi KifaruTel, Fiber down / no internet on my Home Internet. Location: Kilimani, Nairobi.",Negative,-0.532,Medium,Resolved,28,11.07,Tech-Fiber,AG-60880,Scheduled technician visit,1,,Low
KECS-20240722-00945,SMS/USSD,Narok,Town,Consumer,Home 4G Router,SIM & Registration,SIM & Registration,Lost SIM replacement,Complaint,EN,"Hi KifaruTel, Lost SIM replacement on my SIM & Registration. My number: 3491** (masked).",Negative,-0.537,Low,Resolved,13,34.09,Care-General,AG-73868,Assisted eSIM activation,3,,Medium
KECS-20240219-00946,WhatsApp,Siaya,Market,Consumer,Prepaid,SIM & Registration,SIM & Registration,Number portability,Complaint,EN,"Hi KifaruTel, Number portability on my SIM & Registration. My number: 7264** (masked). ??",Neutral,-0.095,Low,Resolved,8,6.92,Care-General,AG-78128,Assisted eSIM activation,3,44,Low
KECS-20250403-00947,SMS/USSD,Nairobi,Roysambu,Consumer,Prepaid,Home Internet,Home Internet,Installation delay,Complaint,EN,"Hi KifaruTel, Installation delay on my Home Internet. Location: Roysambu, Nairobi.",Negative,-0.609,Medium,Resolved,14,50.57,Tech-Fiber,AG-06780,Scheduled technician visit,2,-12,Low
KECS-20240524-00948,Call Center,Machakos,Machakos Town,Enterprise,Prepaid,Mobile Money,Mobile Money,Fraud / scam report,Complaint,EN,"Hi KifaruTel, Fraud / scam report on my Mobile Money. Transaction ref: M536223. ??",Negative,-0.784,Medium,Resolved,15,16.74,MobileMoney,AG-99065,Advised PIN reset,1,,Medium
KECS-20250313-00949,Call Center,Kilifi,Stage,Consumer,Prepaid,Voice & SMS,Voice & SMS,Unwanted promo SMS,Request Refund/Reversal,EN,Naomba reversal/refund. Voice & SMS: Unwanted promo SMS. Amount KES 100. My number: 3960** (masked). ??,Negative,-0.207,Low,Pending,26,8.39,Tech-Network,AG-70217,Escalated to technical team,,,Low
KECS-20250430-00950,Call Center,Kilifi,Town,Consumer,Prepaid,Data Bundles,Data Bundles,Bundle not activated,Complaint,SW,"Hi KifaruTel, Bundle not activated on my Data Bundles. Bundle: Daily 1GB (KES 50). mtanirefund?",Neutral,-0.226,Medium,Pending,15,21.46,Tech-Network,AG-39313,Refreshed data balance; advised restart phone,,,Low
KECS-20250307-00951,Call Center,Nairobi,Karen,Consumer,Home Fiber,Mobile Money,Mobile Money,Wrong recipient / reversal request,Complaint,EN,"Hi KifaruTel, Wrong recipient / reversal request on my Mobile Money. Transaction ref: M648794.",Neutral,0.139,Low,Resolved,13,10.53,MobileMoney,AG-00661,Blocked suspicious account and guided reporting,5,25,Low
KECS-20251104-00952,Twitter/X,Machakos,Mlolongo,Consumer,Home Fiber,Data Bundles,Data Bundles,Coverage/4G/5G unavailable,Complaint,EN,"Hi KifaruTel, Coverage/4G/5G unavailable on my Data Bundles. Bundle: Monthly 10GB (KES 1000).",Negative,-0.881,Low,Resolved,50,23.30,Tech-Network,AG-24996,Refreshed data balance; advised restart phone,5,-69,Medium
KECS-20251206-00953,SMS/USSD,Mombasa,Kisauni,Consumer,Home 4G Router,Mobile Money,Mobile Money,PIN reset / locked account,Complaint,SW,"Hi KifaruTel, PIN reset / locked account on my Mobile Money. Transaction ref: M405366. sasa hivi ??",Negative,-0.597,Low,Escalated,6,23.94,MobileMoney,AG-55799,Escalated to payments team,,,Medium
KECS-20241105-00954,SMS/USSD,Kakamega,Mumias,Enterprise,Prepaid,Roaming & International,Roaming & International,International call issues,Inquiry,SW,Need clarification about Roaming & International: International call issues. My number: 3719** (masked). hii ni noma,Negative,-0.771,Medium,Escalated,70,17.22,Care-General,AG-20945,Provided troubleshooting steps,,,Medium
KECS-20241127-00955,Retail Shop,Kilifi,Home,Consumer,Prepaid,SIM & Registration,SIM & Registration,eSIM setup,Complaint,SHENG,"Hi KifaruTel, eSIM setup on my SIM & Registration. My number: 5909** (masked). mbona sasa",Neutral,-0.372,Low,Resolved,16,1.85,Care-General,AG-70725,Assisted eSIM activation,4,-67,Low
KECS-20241023-00956,Email,Kiambu,Kiambu Town,Consumer,Prepaid,VAS/Subscriptions,VAS/Subscriptions,Unwanted premium subscription,Complaint,SW,"Hi KifaruTel, Unwanted premium subscription on my VAS/Subscriptions. nisaidie ??",Negative,-0.644,Medium,Resolved,6,10.76,Billing,AG-75013,Blocked premium SMS on line,4,-24,Low
KECS-20251201-00957,Call Center,Kiambu,Kiambu Town,Consumer,Home Fiber,Mobile Money,Mobile Money,Transaction failed / delayed,Complaint,EN,"Hi KifaruTel, Transaction failed / delayed on my Mobile Money. Transaction ref: M818106.",Negative,-0.840,Medium,Resolved,11,13.63,MobileMoney,AG-54977,Raised reversal ticket,3,-76,Medium
KECS-20250217-00958,Call Center,Nairobi,Karen,Consumer,Home Fiber,Data Bundles,Data Bundles,Hotspot/tethering issue,Complaint,SW,"Hi KifaruTel, Hotspot/tethering issue on my Data Bundles. Bundle: Night 2GB (KES 100). hii ni noma",Negative,-0.520,Low,Resolved,2,4.75,Tech-Network,AG-23315,Advised app update and cache clear,2,-16,Medium
KECS-20240829-00959,Mobile App Chat,Nairobi,Kilimani,Consumer,Home Fiber,Data Bundles,Data Bundles,Billing for data,Complaint,SHENG,"Hi KifaruTel, Billing for data on my Data Bundles. Bundle: Weekly 5GB (KES 200). saa hii ??",Negative,-0.645,Low,Resolved,5,3.71,Tech-Network,AG-73265,Logged coverage complaint for optimization,2,,Medium
KECS-20250701-00960,Web Portal,Kitui,Town,SME,Postpaid,Roaming & International,Roaming & International,Data roaming settings,Complaint,SW,"Hi KifaruTel, Data roaming settings on my Roaming & International. My number: 6078** (masked). nisaidie",Neutral,0.030,Medium,Escalated,15,21.15,Care-General,AG-75134,Reset account credentials,,,Low
KECS-20250529-00961,Twitter/X,Machakos,Athi River,Consumer,Home Fiber,Data Bundles,Data Bundles,Slow internet / buffering,Complaint,EN,"Hi KifaruTel, Slow internet / buffering on my Data Bundles. Bundle: Social Bundle (KES 100). ??",Negative,-0.497,Low,Resolved,16,6.95,Tech-Network,AG-94428,Logged coverage complaint for optimization,4,-78,Medium
KECS-20240503-00962,Retail Shop,Nairobi,Kasarani,Consumer,Home Fiber,Data Bundles,Data Bundles,Data depleted too fast,Report Fraud,SW,Please help! Fraud/scam on my line. Data Bundles: Data depleted too fast. Amount KES 50. Bundle: TikTok Pack (KES 50). mko wapi,Negative,-1.000,Low,Resolved,35,4.59,Tech-Network,AG-78339,Refreshed data balance; advised restart phone,2,-58,Low
KECS-20240603-00963,Call Center,Bomet,Home,SME,Postpaid,Home Internet,Home Internet,Installation delay,Complaint,SW,"Hi KifaruTel, Installation delay on my Home Internet. Location: Home, Bomet. niko area ya",Negative,-0.707,Low,Resolved,31,12.96,Tech-Fiber,AG-56703,Applied service credit after downtime,3,,Medium
KECS-20250327-00964,Call Center,Uasin Gishu,Turbo,SME,Prepaid,Account/App,Account/App,App login/OTP issue,Complaint,EN,"Hi KifaruTel, App login/OTP issue on my Account/App. My number: 3197** (masked). ????",Neutral,-0.304,Low,Resolved,6,1.01,Care-General,AG-03672,Logged complaint for follow-up,3,,Low
KECS-20240414-00965,Web Portal,Trans Nzoia,Market,Consumer,Postpaid,VAS/Subscriptions,VAS/Subscriptions,Stop SMS/USSD subscription,Complaint,EN,"Hi KifaruTel, Stop SMS/USSD subscription on my VAS/Subscriptions.",Negative,-0.440,Low,Resolved,30,6.33,Billing,AG-90074,Escalated to content partner,2,-56,Medium
KECS-20241022-00966,Call Center,Uasin Gishu,Turbo,Consumer,Postpaid,Voice & SMS,Voice & SMS,Can't make/receive calls,Complaint,EN,"Hi KifaruTel, Can't make/receive calls on my Voice & SMS. My number: 0072** (masked). ??",Negative,-0.605,Medium,Pending,19,6.52,Tech-Network,AG-01170,Escalated to technical team,,,Medium
KECS-20250329-00967,Retail Shop,Kiambu,Githurai,Consumer,Prepaid,Roaming & International,Roaming & International,Unexpected roaming charges,Complaint,EN,"Hi KifaruTel, Unexpected roaming charges on my Roaming & International. My number: 4304** (masked).",Negative,-0.584,Medium,Resolved,38,10.07,Care-General,AG-02675,Provided troubleshooting steps,3,49,Medium
