ticket_id,created_at,channel,customer_id,msisdn_masked,county,area,customer_segment,plan_type,product,issue_category,issue_subcategory,intent,language,raw_message,sentiment_label,sentiment_score,priority,resolution_status,first_response_time_min,resolution_time_hours,assigned_team,agent_id,action_taken,csat_1to5,nps_-100to100,churn_risk
KECS-20240327-02884,2024-03-27 23:20:52,Facebook,CUST-8665243,2547423****41,Trans Nzoia,Home,Consumer,Postpaid,SIM & Registration,SIM & Registration,eSIM setup,Complaint,SHENG,"Hi KifaruTel, eSIM setup on my SIM & Registration. My number: 8503** (masked). hii vitu",Neutral,0.166,Medium,Resolved,11,12.20,Care-General,AG-16875,Guided SIM replacement process,5,,Low
KECS-20250518-02885,2025-05-18 05:20:40,WhatsApp,CUST-5821445,2547114****71,Tharaka-Nithi,Home,Consumer,Postpaid,Account/App,Account/App,Password reset,Inquiry,SW,Kindly advise about Account/App: Password reset. My number: 5553** (masked). tafadhali,Negative,-0.626,Medium,Resolved,10,19.00,Care-General,AG-77580,Explained charges and plan details,3,,Medium
KECS-20241028-02886,2024-10-28 08:11:15,Call Center,CUST-0489859,2547239****64,Mombasa,Kisauni,Consumer,Prepaid,Data Bundles,Data Bundles,Coverage/4G/5G unavailable,Complaint,SHENG,"Hi KifaruTel, Coverage/4G/5G unavailable on my Data Bundles. Bundle: Weekly 5GB (KES 200). si poa",Negative,-0.750,Low,Resolved,16,5.87,Tech-Network,AG-70176,Refreshed data balance; advised restart phone,3,-30,Medium
KECS-20251102-02887,2025-11-02 05:55:29,Email,CUST-6633090,2547193****81,Nairobi,Karen,Consumer,Prepaid,SIM & Registration,SIM & Registration,Number portability,Complaint,EN,"Hi KifaruTel, Number portability on my SIM & Registration. My number: 6604** (masked).",Negative,-0.544,Medium,Pending,14,11.37,Care-General,AG-80480,Guided SIM replacement process,,,Medium
KECS-20240703-02888,2024-07-03 21:51:17,Call Center,CUST-4480498,2547772****16,Nairobi,Westlands,Consumer,Postpaid,Mobile Money,Mobile Money,Fraud / scam report,Complaint,EN,"Hi KifaruTel, Fraud / scam report on my Mobile Money. Transaction ref: M265889.",Negative,-0.442,High,Resolved,11,29.95,MobileMoney,AG-76074,Blocked suspicious account and guided reporting,2,,Medium
KECS-20240811-02889,2024-08-11 16:17:11,WhatsApp,CUST-7364767,2547229****85,Nairobi,Roysambu,Consumer,Prepaid,Account/App,Account/App,Balance discrepancy,Complaint,SHENG,"Hi KifaruTel, Balance discrepancy on my Account/App. My number: 3090** (masked). msee",Negative,-0.452,Low,Escalated,8,14.78,Care-General,AG-96884,Logged complaint for follow-up,,,Medium
KECS-20240203-02890,2024-02-03 21:43:18,Web Portal,CUST-8913450,2547127****01,Kakamega,Mumias,Enterprise,Prepaid,Data Bundles,Data Bundles,Slow internet / buffering,Inquiry,EN,Need clarification about Data Bundles: Slow internet / buffering. Bundle: Night 2GB (KES 100).,Negative,-0.477,Medium,Resolved,44,9.33,Tech-Network,AG-04268,Credited bundle; explained validity,4,,Low
KECS-20240118-02891,2024-01-18 18:21:23,Retail Shop,CUST-1271183,2547885****35,Nairobi,Roysambu,SME,Home Fiber,Mobile Money,Mobile Money,Charges dispute,Complaint,SW,"Hi KifaruTel, Charges dispute on my Mobile Money. Transaction ref: M571572. imepotea",Neutral,0.128,Medium,Resolved,11,17.43,MobileMoney,AG-90021,Advised PIN reset,3,20,Low
KECS-20240312-02892,2024-03-12 13:36:28,Retail Shop,CUST-9705045,2547856****48,Nakuru,Molo,Consumer,Prepaid,Mobile Money,Mobile Money,PIN reset / locked account,Inquiry,SW,Nahitaji kujua about Mobile Money: PIN reset / locked account. Transaction ref: M882564. imekataa,Negative,-0.659,Low,Resolved,23,3.90,MobileMoney,AG-05266,Raised reversal ticket,3,-70,Medium
KECS-20250522-02893,2025-05-22 18:43:42,SMS/USSD,CUST-1478251,2547999****80,Nakuru,Gilgil,Consumer,Prepaid,Data Bundles,Data Bundles,Slow internet / buffering,Complaint,SW,"Hi KifaruTel, Slow internet / buffering on my Data Bundles. Bundle: Weekly 5GB (KES 200). imepotea",Negative,-0.894,Medium,Pending,27,62.02,Tech-Network,AG-49097,Advised app update and cache clear,,,Low
KECS-20250128-02894,2025-01-28 10:49:27,WhatsApp,CUST-2047722,2547975****98,Nairobi,Karen,Consumer,Prepaid,Data Bundles,Data Bundles,Coverage/4G/5G unavailable,Inquiry,SW,How do I about Data Bundles: Coverage/4G/5G unavailable. Bundle: TikTok Pack (KES 50). nisaidie,Neutral,-0.038,Medium,Resolved,18,28.54,Tech-Network,AG-60713,Ran network diagnostics; suggested 4G/5G settings,4,,Low
KECS-20240912-02895,2024-09-12 03:22:00,WhatsApp,CUST-1565843,2547884****59,Nairobi,Kilimani,Consumer,Prepaid,Mobile Money,Mobile Money,Transaction failed / delayed,Complaint,EN,"Hi KifaruTel, Transaction failed / delayed on my Mobile Money. Transaction ref: M240568.",Negative,-0.718,Medium,Resolved,6,2.87,MobileMoney,AG-91434,Raised reversal ticket,2,0,Low
KECS-20250423-02896,2025-04-23 09:00:52,Twitter/X,CUST-1345180,2547761****22,Kiambu,Githurai,Consumer,Prepaid,Home Internet,Home Internet,Router/ONT issue,Complaint,SW,"Hi KifaruTel, Router/ONT issue on my Home Internet. Location: Githurai, Kiambu. imekataa",Neutral,-0.231,Medium,Pending,33,10.38,Tech-Fiber,AG-34971,Remote line test; reset ONT/router,,,Low
KECS-20241202-02897,2024-12-02 05:15:52,WhatsApp,CUST-5782951,2547334****82,Busia,Home,Consumer,Prepaid,SIM & Registration,SIM & Registration,Lost SIM replacement,Complaint,SHENG,"Hi KifaruTel, Lost SIM replacement on my SIM & Registration. My number: 0015** (masked). saa hii",Negative,-0.627,Low,Resolved,18,4.66,Care-General,AG-06699,Performed line refresh,2,,Medium
KECS-20240316-02898,2024-03-16 02:34:23,Call Center,CUST-1013424,2547846****86,Kitui,Stage,Consumer,Prepaid,Data Bundles,Data Bundles,Coverage/4G/5G unavailable,Complaint,SW,"Hi KifaruTel, Coverage/4G/5G unavailable on my Data Bundles. Bundle: TikTok Pack (KES 50). imekataa",Negative,-0.741,Low,Resolved,18,8.71,Tech-Network,AG-31107,Ran network diagnostics; suggested 4G/5G settings,2,12,Medium
KECS-20250426-02899,2025-04-26 14:30:52,Call Center,CUST-8081465,2547810****36,Kisii,Town,SME,Pocket WiFi,VAS/Subscriptions,VAS/Subscriptions,Unwanted premium subscription,Complaint,SW,"Hi KifaruTel, Unwanted premium subscription on my VAS/Subscriptions. niko area ya",Negative,-0.504,High,Resolved,8,23.10,Billing,AG-93056,Stopped subscription; refunded charges,2,-33,Medium
KECS-20251227-02900,2025-12-27 19:17:04,Mobile App Chat,CUST-0183666,2547609****83,Mombasa,Likoni,Consumer,Prepaid,VAS/Subscriptions,VAS/Subscriptions,Unwanted premium subscription,Complaint,EN,"Hi KifaruTel, Unwanted premium subscription on my VAS/Subscriptions.",Negative,-0.095,Low,Resolved,15,1.78,Billing,AG-44421,Blocked premium SMS on line,2,,Low
KECS-20250415-02901,2025-04-15 13:31:29,Call Center,CUST-5254395,2547870****80,Nairobi,Roysambu,Consumer,Home 4G Router,Data Bundles,Data Bundles,Data depleted too fast,Inquiry,EN,Kindly advise about Data Bundles: Data depleted too fast. Bundle: Night 2GB (KES 100).,Negative,-1.000,Medium,Resolved,9,3.35,Tech-Network,AG-22977,Ran network diagnostics; suggested 4G/5G settings,1,,Medium
KECS-20250423-02902,2025-04-23 07:46:47,Facebook,CUST-2452507,2547059****27,Nakuru,Naivasha,SME,Prepaid,Account/App,Account/App,Password reset,Inquiry,SW,Kindly advise about Account/App: Password reset. My number: 2848** (masked). kwani mbona,Neutral,-0.330,Medium,Resolved,27,13.47,Care-General,AG-98474,Explained charges and plan details,4,1,Low
KECS-20251209-02903,2025-12-09 18:48:07,Call Center,CUST-6043047,2547583****77,Nairobi,Kilimani,SME,Pocket WiFi,Home Internet,Home Internet,Fiber down / no internet,Report Fraud,EN,"Please help! Fraud/scam on my line. Home Internet: Fiber down / no internet. Amount KES 5000. Location: Kilimani, Nairobi. ??",Negative,-0.957,Medium,Resolved,16,51.71,Tech-Fiber,AG-70458,Advised plan upgrade/relocation process,3,-48,Low
KECS-20250516-02904,2025-05-16 12:26:50,SMS/USSD,CUST-4835181,2547599****65,Uasin Gishu,Eldoret,Consumer,Prepaid,Data Bundles,Data Bundles,Slow internet / buffering,Complaint,SW,"Hi KifaruTel, Slow internet / buffering on my Data Bundles. Bundle: Monthly 10GB (KES 1000). kwani mbona",Negative,-0.964,Low,Resolved,12,10.15,Tech-Network,AG-82335,Advised app update and cache clear,3,-27,Low
KECS-20250129-02905,2025-01-29 15:42:59,WhatsApp,CUST-7595043,2547252****06,West Pokot,Town,Consumer,Prepaid,Mobile Money,Mobile Money,Transaction failed / delayed,Complaint,EN,"Hi KifaruTel, Transaction failed / delayed on my Mobile Money. Transaction ref: M279316.",Negative,-0.474,Medium,Resolved,18,19.19,MobileMoney,AG-07510,Blocked suspicious account and guided reporting,2,-30,Low
KECS-20250110-02906,2025-01-10 01:52:23,WhatsApp,CUST-0251056,2547325****31,Kiambu,Juja,Consumer,Home 4G Router,Data Bundles,Data Bundles,Bundle not activated,Request Refund/Reversal,SW,Naomba reversal/refund. Data Bundles: Bundle not activated. Amount KES 50. Bundle: Daily 1GB (KES 50). mtanirefund?,Negative,-0.837,Low,Resolved,12,9.31,Tech-Network,AG-69576,Refreshed data balance; advised restart phone,4,-74,Medium
KECS-20240106-02907,2024-01-06 01:58:28,Facebook,CUST-0967632,2547304****77,Narok,Stage,Consumer,Prepaid,Home Internet,Home Internet,Fiber down / no internet,Inquiry,EN,"Nauliza tu about Home Internet: Fiber down / no internet. Location: Stage, Narok.",Negative,-0.544,Medium,Pending,53,34.35,Tech-Fiber,AG-66121,Advised plan upgrade/relocation process,,,Medium
KECS-20251216-02908,2025-12-16 16:35:16,Twitter/X,CUST-7221845,2547863****67,West Pokot,Home,Consumer,Home 4G Router,Mobile Money,Mobile Money,Charges dispute,Complaint,SW,"Hi KifaruTel, Charges dispute on my Mobile Money. Transaction ref: M991444. hii ni noma",Negative,-0.467,Low,Resolved,31,18.34,MobileMoney,AG-97023,Raised reversal ticket,1,,Low
KECS-20241021-02909,2024-10-21 19:40:15,SMS/USSD,CUST-4963417,2547460****86,Kericho,Stage,Enterprise,Home 4G Router,SIM & Registration,SIM & Registration,Line blocked / SIM not working,Complaint,SW,"Hi KifaruTel, Line blocked / SIM not working on my SIM & Registration. My number: 5196** (masked). nisaidie ??",Negative,-0.955,High,Pending,22,8.11,Care-General,AG-85350,Assisted eSIM activation,,,High
KECS-20250508-02910,2025-05-08 07:58:05,WhatsApp,CUST-3679181,2547100****29,Bungoma,Town,Consumer,eSIM,Mobile Money,Mobile Money,PIN reset / locked account,Complaint,EN,"Hi KifaruTel, PIN reset / locked account on my Mobile Money. Transaction ref: M843001. ...",Negative,-0.379,Medium,Resolved,25,9.94,MobileMoney,AG-36589,Raised reversal ticket,2,-37,Medium
KECS-20241104-02911,2024-11-04 02:56:56,SMS/USSD,CUST-3745974,2547683****52,Uasin Gishu,Turbo,Consumer,Postpaid,Roaming & International,Roaming & International,OTP not received abroad,Inquiry,SHENG,Kindly advise about Roaming & International: OTP not received abroad. My number: 9325** (masked). msee,Neutral,0.063,Medium,Resolved,23,19.90,Care-General,AG-60799,Reset account credentials,3,38,Low
KECS-20240803-02912,2024-08-03 05:56:04,SMS/USSD,CUST-2210407,2547843****97,Nairobi,CBD,Consumer,Prepaid,Voice & SMS,Voice & SMS,Unwanted promo SMS,Report Fraud,SW,Please help! Fraud/scam on my line. Voice & SMS: Unwanted promo SMS. Amount KES 100. My number: 1933** (masked). imepotea,Negative,-0.552,Medium,Escalated,15,75.42,Tech-Network,AG-36398,Provided troubleshooting steps,,,Medium
KECS-20240126-02913,2024-01-26 22:36:14,Twitter/X,CUST-7458033,2547557****00,Machakos,Mlolongo,Consumer,Prepaid,SIM & Registration,SIM & Registration,Line blocked / SIM not working,Complaint,SW,"Hi KifaruTel, Line blocked / SIM not working on my SIM & Registration. My number: 8098** (masked). imekwama",Neutral,-0.290,High,Resolved,21,48.27,Care-General,AG-97304,Assisted eSIM activation,3,,Low
KECS-20240611-02914,2024-06-11 11:20:22,Call Center,CUST-5836306,2547041****91,Kilifi,Stage,Consumer,Prepaid,Data Bundles,Data Bundles,Bundle not activated,Complaint,EN,"Hi KifaruTel, Bundle not activated on my Data Bundles. Bundle: Daily 200MB (KES 20).",Neutral,0.127,Low,Resolved,16,4.05,Tech-Network,AG-25673,Refreshed data balance; advised restart phone,3,0,Low
KECS-20240229-02915,2024-02-29 23:45:52,Twitter/X,CUST-3176036,2547481****92,Kisii,Home,Consumer,Prepaid,Roaming & International,Roaming & International,OTP not received abroad,Complaint,EN,"Hi KifaruTel, OTP not received abroad on my Roaming & International. My number: 7382** (masked). ??",Negative,-0.771,Low,Resolved,88,4.33,Care-General,AG-84058,Provided troubleshooting steps,3,-47,Medium
KECS-20240611-02916,2024-06-11 08:01:37,WhatsApp,CUST-7210139,2547538****29,Uasin Gishu,Eldoret,Consumer,Prepaid,Device Financing,Device Financing,Device locked,Complaint,SW,"Hi KifaruTel, Device locked on my Device Financing. imepotea ????...",Negative,-0.889,Medium,Pending,12,31.81,Billing,AG-16437,Provided troubleshooting steps,,,Medium
KECS-20240219-02917,2024-02-19 19:03:57,Mobile App Chat,CUST-2578174,2547249****23,Kwale,Stage,Consumer,Prepaid,SIM & Registration,SIM & Registration,SIM not registered / SIM swap,Suggestion,SW,Suggestion: improve SIM & Registration experience. SIM not registered / SIM swap. My number: 3600** (masked). mko wapi ...,Neutral,0.280,Medium,Pending,31,158.72,Care-General,AG-33310,Guided SIM replacement process,,,Low
KECS-20251016-02918,2025-10-16 19:20:19,Retail Shop,CUST-0882037,2547820****81,Kericho,Market,Consumer,Postpaid,Voice & SMS,Voice & SMS,SMS delayed / not delivered,Inquiry,SW,Nahitaji kujua about Voice & SMS: SMS delayed / not delivered. My number: 2942** (masked). hii ni noma,Negative,-0.595,Medium,Resolved,14,18.49,Tech-Network,AG-21103,Explained charges and plan details,2,-7,Low
KECS-20251125-02919,2025-11-25 20:09:15,Call Center,CUST-4328130,2547880****16,Kisumu,Ahero,Consumer,Prepaid,Data Bundles,Data Bundles,Bundle not activated,Request Refund/Reversal,EN,Naomba reversal/refund. Data Bundles: Bundle not activated. Amount KES 100. Bundle: Social Bundle (KES 100). ??,Neutral,-0.274,Medium,Resolved,50,24.51,Tech-Network,AG-20271,Advised app update and cache clear,2,-20,Low
KECS-20250715-02920,2025-07-15 17:38:48,WhatsApp,CUST-8623878,2547504****39,Machakos,Athi River,Consumer,Pocket WiFi,SIM & Registration,SIM & Registration,Lost SIM replacement,Complaint,SW,"Hi KifaruTel, Lost SIM replacement on my SIM & Registration. My number: 7521** (masked). imekataa ??",Negative,-0.470,Low,Escalated,24,6.67,Care-General,AG-49784,Guided SIM replacement process,,,Low
KECS-20241231-02921,2024-12-31 17:30:47,SMS/USSD,CUST-8426780,2547404****31,Nairobi,Karen,Consumer,Prepaid,SIM & Registration,SIM & Registration,Lost SIM replacement,Complaint,SHENG,"Hi KifaruTel, Lost SIM replacement on my SIM & Registration. My number: 1981** (masked). kuja bana !!!",Negative,-0.493,Medium,Resolved,6,12.65,Care-General,AG-49143,Guided SIM replacement process,3,,Low
KECS-20250629-02922,2025-06-29 09:21:49,Retail Shop,CUST-5931855,2547121****75,Murang'a,Stage,Consumer,Prepaid,Mobile Money,Mobile Money,PIN reset / locked account,Complaint,SW,"Hi KifaruTel, PIN reset / locked account on my Mobile Money. Transaction ref: M629840. imepotea",Negative,-0.771,Low,Resolved,8,8.19,MobileMoney,AG-53644,Escalated to payments team,2,-16,Medium
KECS-20250721-02923,2025-07-21 03:59:07,Retail Shop,CUST-7690386,2547604****78,Kitui,Market,Consumer,Prepaid,Mobile Money,Mobile Money,Fraud / scam report,Inquiry,EN,Need clarification about Mobile Money: Fraud / scam report. Transaction ref: M997053. ...,Negative,-0.845,Medium,Resolved,13,3.27,MobileMoney,AG-29979,Advised PIN reset,2,-40,Low
KECS-20240207-02924,2024-02-07 05:14:51,Twitter/X,CUST-3083164,2547094****93,Nairobi,Westlands,Consumer,Prepaid,Home Internet,Home Internet,Router/ONT issue,Inquiry,SHENG,"How do I about Home Internet: Router/ONT issue. Location: Westlands, Nairobi. maze",Negative,-0.911,Medium,Resolved,24,27.63,Tech-Fiber,AG-27535,Advised plan upgrade/relocation process,2,,Low
KECS-20250506-02925,2025-05-06 03:26:00,Mobile App Chat,CUST-7757165,2547787****70,Nakuru,Gilgil,SME,Prepaid,Data Bundles,Data Bundles,Bundle not activated,Complaint,EN,"Hi KifaruTel, Bundle not activated on my Data Bundles. Bundle: Night 2GB (KES 100).",Neutral,0.117,Low,Resolved,14,3.18,Tech-Network,AG-32011,Ran network diagnostics; suggested 4G/5G settings,5,,Low
KECS-20241119-02926,2024-11-19 01:05:31,Call Center,CUST-4619213,2547175****50,Homa Bay,Town,Consumer,Prepaid,VAS/Subscriptions,VAS/Subscriptions,Unwanted premium subscription,Complaint,EN,"Hi KifaruTel, Unwanted premium subscription on my VAS/Subscriptions. ????",Neutral,-0.068,High,Resolved,18,42.03,Billing,AG-65539,Stopped subscription; educated on opt-in,3,,Low
KECS-20250305-02927,2025-03-05 02:04:28,Web Portal,CUST-0359965,2547085****96,Nairobi,Kasarani,Consumer,Home Fiber,Voice & SMS,Voice & SMS,Unwanted promo SMS,Inquiry,SHENG,Need clarification about Voice & SMS: Unwanted promo SMS. My number: 9185** (masked). msee,Negative,-0.517,Low,Resolved,25,2.74,Tech-Network,AG-48849,Provided troubleshooting steps,2,,Medium
KECS-20251111-02928,2025-11-11 03:53:53,Email,CUST-9388545,2547701****55,Homa Bay,Town,Consumer,Postpaid,Mobile Money,Mobile Money,Transaction failed / delayed,Complaint,SW,"Hi KifaruTel, Transaction failed / delayed on my Mobile Money. Transaction ref: M535382. hii ni noma",Negative,-0.785,High,Resolved,16,9.85,MobileMoney,AG-38212,Raised reversal ticket,3,13,Medium
KECS-20240920-02929,2024-09-20 00:18:26,Retail Shop,CUST-1545784,2547860****29,Homa Bay,Home,Consumer,Postpaid,Data Bundles,Data Bundles,Coverage/4G/5G unavailable,Request Refund/Reversal,EN,Naomba reversal/refund. Data Bundles: Coverage/4G/5G unavailable. Amount KES 50. Bundle: TikTok Pack (KES 50).,Negative,-0.435,Medium,Resolved,47,10.58,Tech-Network,AG-70662,Refreshed data balance; advised restart phone,2,,Low
KECS-20250411-02930,2025-04-11 22:16:15,Twitter/X,CUST-8342603,2547654****56,Kilifi,Market,Consumer,Home 4G Router,Home Internet,Home Internet,Slow speeds,Complaint,EN,"Hi KifaruTel, Slow speeds on my Home Internet. Location: Market, Kilifi. ??",Negative,-0.821,Low,Resolved,32,8.66,Tech-Fiber,AG-61810,Raised outage incident; provided ETA,2,,Low
KECS-20240609-02931,2024-06-09 11:45:15,Twitter/X,CUST-6233747,2547525****07,Nairobi,Embakasi,Consumer,Prepaid,Account/App,Account/App,App login/OTP issue,Complaint,SW,"Hi KifaruTel, App login/OTP issue on my Account/App. My number: 6033** (masked). imekwama",Negative,-0.365,Medium,Escalated,28,16.47,Care-General,AG-51650,Reset account credentials,,,Low
KECS-20240430-02932,2024-04-30 11:16:48,SMS/USSD,CUST-6771020,2547119****51,Uasin Gishu,Eldoret,Consumer,Home 4G Router,Voice & SMS,Voice & SMS,Call drops / poor quality,Complaint,SW,"Hi KifaruTel, Call drops / poor quality on my Voice & SMS. My number: 9428** (masked). kwani mbona",Negative,-0.800,High,Resolved,33,50.87,Tech-Network,AG-25260,Provided troubleshooting steps,3,22,Medium
KECS-20250119-02933,2025-01-19 20:54:39,WhatsApp,CUST-8806986,2547402****01,Uasin Gishu,Eldoret,Consumer,Prepaid,Account/App,Account/App,App login/OTP issue,Inquiry,SHENG,Nauliza tu about Account/App: App login/OTP issue. My number: 8657** (masked). si fair,Negative,-0.290,Low,Escalated,15,9.04,Care-General,AG-12999,Logged complaint for follow-up,,,Medium
KECS-20250330-02934,2025-03-30 16:14:18,Twitter/X,CUST-5707126,2547122****17,Kilifi,Home,Consumer,Home Fiber,Mobile Money,Mobile Money,Till/PayBill not reflecting,Complaint,EN,"Hi KifaruTel, Till/PayBill not reflecting on my Mobile Money. Transaction ref: M470489. ??",Negative,-0.938,Medium,Escalated,17,50.18,MobileMoney,AG-52668,Checked transaction status; advised retry,,,Medium
KECS-20240524-02935,2024-05-24 10:16:54,Call Center,CUST-1469803,2547032****77,Nairobi,CBD,Consumer,Postpaid,Data Bundles,Data Bundles,Data depleted too fast,Complaint,SW,"Hi KifaruTel, Data depleted too fast on my Data Bundles. Bundle: Daily 1GB (KES 50). nisaidie ??",Neutral,0.507,Low,Resolved,15,16.75,Tech-Network,AG-19285,Logged coverage complaint for optimization,3,,Low
